Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2006,KPDX,MYNETWORKTV,"PORTLAND, OR",3.5,ANALOG,WINX CLUB,CORE,NETWORK,SAT 7AM,13,0,30,6,11,"Winx Club utilizes fairy castles, magical caverns and timeless villages as a backdrop for coming of age lessons, group problem solving, cooperative investigations and the important social and emotional learning opportunities that children need to develop the valuable emotional competencies of resilience, empathy and self confidence. In each episode as a conflict arises, the fairies pool their unique capabilitites to find a solution comprised of the sum total of their special talents. Life scenarios that commonly worry children, from feeling vulnerable and powerless to being lost or separted from loved ones, are enacted throughout the series and a variety of practical behavioral solutions are presented. Winx Club promotes the development of social skills, with actions such as speaking kindly to others, doing good for one's community, and managing anger appropriately, integrated into the show's humor. These social competencies are now considered legitimate and necessary objectives of school curricula.",99,N/A,N/A,N/A
2006,KPDX,MYNETWORKTV,"PORTLAND, OR",3.5,ANALOG,NATIONAL GEOGRAPHICS REALLY WILD ANIMALS,CORE,SYNDICATED,SUN 10AM,14,0,30,7,10,"This series of videos on wild animals, birds, and insects in their natural environments is designed to engage the curiosity and developing intelligence of boys and girls in the beginning school years. There is a special emphasis on nature, science, the adaptation, and survival of species and their role in human planetary welfare. Each episode examines topics of Geography, Ecology, and the ways in which non humans, animals, birds and insects adjust to the complexities of their specific habitats in the various continents and oceans that make up our planet, Earth.",99,N/A,N/A,N/A
2006,KPDX,MYNETWORKTV,"PORTLAND, OR",3.5,ANALOG,TEEN KIDS NEWS,CORE,SYNDICATED,SUN 10:30AM,14,0,30,13,16,"The mission of Teen Kids News is to produce a weekly news program that will provide information and news to kids in a mannyer that is compelling as well as highly entertaining. It is designed to appeal to the audience on its own level. The Focus of the program is young people, always letting them tell their stories in their own words. The large, diverse news anchor team will be unique in television and have great appeal to kids who will identify and emulate them. The program will serve the audience in a way that will make a real difference in their lives. It will insert the clear voice of the kid into the adult-dominated media and provide a unique perspective to the news that is not currently available on network television.",99,N/A,N/A,N/A
2006,KPDX,MYNETWORKTV,"PORTLAND, OR",3.5,ANALOG,CRITTER GITTERS,CORE,SYNDICATED,SUN 11AM,14,0,30,9,14,"Critter Gitters ia half hour live action television program designed to meet the educational and informational needs of children. In this series a group of neighborhood kids join forces with a couple of veterinarians and an inventive professor to become a search and rescue unit, a detective agency and a police force for animals. The Critter Gitters team works with authorities to solve animals mysteries, puzzling cases and even international crimes involving animals of every size, shape and species. Each show contains educational material and information about science, animals, and geography, while the Critter Gitters solve moral and ethical dilemmas that face children in everyday life.",99,N/A,N/A,N/A
2006,KPDX,MYNETWORKTV,"PORTLAND, OR",3.5,ANALOG,SAFARI TRACKS,CORE,SYNDICATED,SUN 11:30AM,14,0,30,12,16,"Safari Tracks is a program with content grounded in the natural world and delivered using an approach that, while entertaining to a young audience, highlights the informational and educational aspects of the animal kingdom in the given environment of Africa. There is no question that an audience of young people would gain worthwhile information and concepts delivered with an enlightened attitude toward nature and the environment. Viewers receive topic points that help buld the ethical decision making necessary to becoming a citizen of the planet.",99,N/A,N/A,N/A
2006,KPDX,MYNETWORKTV,"PORTLAND, OR",3.5,ANALOG,EXPLORATION,CORE,SYNDICATED,SUN 12PM,14,0,30,13,16,"Exploration with Richard Wiese if a live action television program designed to meet the educational and informational needs of children. In each episode, cameras follow the host, too the nearest and farthest corners of the world as he explores the land, the air, and the sea with intrepid curiosity. As an experienced science journalist, and current president of the world renowned Explorer's Club, Richard Wiese has the experience and credentials to introduce children to places and people and things they may have never seen before. It is the mission of this program to inspire viewers, children and adults alike, to preserve the innate human instinct to explore. The producers design each episode to reveal to children the world around them in a way that identifies positive role models and pro-social values within an environmentally responsible universe.",99,N/A,N/A,N/A
2006,KPDX,MYNETWORKTV,"PORTLAND, OR",3.5,ANALOG,ANIMAL ATLAS,CORE,SYNDICATED,SUN 12:30PM,14,0,30,13,16,"The second season of Animal Atlas retains its cognitively satisfying style of presenting engaging video with informative narration that encourages thinking and conclusions from young viewers. The program maintains its connection with educational standards consistent with nationally published curriculum goals in the natural sciences. The episode reviewed included concepts such as species differentiation in the 23 extant crocodilian species, diet, the characteristics of reptiles, psecific details about the form and function of characteristic physical details, and a continued general emphasis on life science. References to the history and classification of the species complement the specific data presentd with sense of overview. The program continues its tradition of building visual information from original and detailed footage of animals.",99,N/A,N/A,N/A
2006,KPTV,FOX,"PORTLAND, OR",3.5,ANALOG,SABRINA'S SECRET LIFE- A,CORE,SYNDICATED,SAT 9:30AM,13,0,30,8,12,To support and promote positive social learning by providing engaging models of character development and life skills while entertainign 8-12 year olds.,99,N/A,N/A,N/A
2006,KPTV,FOX,"PORTLAND, OR",3.5,ANALOG,SABRINA'S SECRET LIFE- B,CORE,SYNDICATED,SAT 10AM,13,0,30,8,12,To support and promote positive social learning by providing engaging models of character development and life skills while entertainign 8-12 year olds.,99,N/A,N/A,N/A
2006,KPTV,FOX,"PORTLAND, OR",3.5,ANALOG,INSPECTOR GADGET'S FIELD TRIP- A,CORE,SYNDICATED,SAT 10:30AM,13,0,30,8,11,"Inspector Gadget's Field Trip produced in cooperation with the National Education Association (NEA), exposes young viewers to some of the most interesting geographical and historical sights in the world. It is designed not only to teach about the larger world in which today's kids live, but more important, it is designed to engage their interest and stimulate their desire to learn more. By exposing young kids to the colorful facts, quirks, and interesting legends and lore associated with the places they visit, each episode is designed to spark viewers imagination, to excite them with the idea of finding out more about their world. In short, the goal of Inspector Gadget's Field Trip is not only to teach kids about distant places, but to promote the belief that knowing about our complex world is both interesting and fun.",99,N/A,N/A,N/A
2006,KPTV,FOX,"PORTLAND, OR",3.5,ANALOG,INSPECTOR GADGET'S FIELD TRIP- B,CORE,SYNDICATED,SAT 11AM,13,0,30,8,11,"Inspector Gadget's Field Trip produced in cooperation with the National Education Association (NEA), exposes young viewers to some of the most interesting geographical and historical sights in the world. It is designed not only to teach about the larger world in which today's kids live, but more important, it is designed to engage their interest and stimulate their desire to learn more. By exposing young kids to the colorful facts, quirks, and interesting legends and lore associated with the places they visit, each episode is designed to spark viewers imagination, to excite them with the idea of finding out more about their world. In short, the goal of Inspector Gadget's Field Trip is not only to teach kids about distant places, but to promote the belief that knowing about our complex world is both interesting and fun.",99,N/A,N/A,N/A
2006,KPTV,FOX,"PORTLAND, OR",3.5,ANALOG,ARCHIE'S WEIRD MYSTERIES- A,CORE,SYNDICATED,SAT 11:30AM,13,0,30,8,11,"Each week Archie and the gang negotiate their way through yet another weird mystery. They encounter many of the same problems and issues confronting today's pre-teens: how to build and maintain self confidence; what kinds of values and behaviors lead to both self respect and respect from others. because Archie, Jughead, Betty, Veronica, and their class mates are engaging characters with whom young viewers easily identify, they serve as excellent role models. As they deal with such pro social issues as honesty, perseverance, dependability diversity, self reliance, and self respect, their struggles and what they finally learn provide young viewers with the kinds of life lessons that study after study indicates parents and teachers value.",99,N/A,N/A,N/A
2006,KPTV,FOX,"PORTLAND, OR",3.5,ANALOG,ARCHIE'S WEIRD MYSTERIES- B,CORE,SYNDICATED,SAT 12PM,13,0,30,8,11,"Each week Archie and the gang negotiate their way through yet another weird mystery. They encounter many of the same problems and issues confronting today's pre-teens: how to build and maintain self confidence; what kinds of values and behaviors lead to both self respect and respect from others. because Archie, Jughead, Betty, Veronica, and their class mates are engaging characters with whom young viewers easily identify, they serve as excellent role models. As they deal with such pro social issues as honesty, perseverance, dependability diversity, self reliance, and self respect, their struggles and what they finally learn provide young viewers with the kinds of life lessons that study after study indicates parents and teachers value.",99,N/A,N/A,N/A
2006,KPTV,FOX,"PORTLAND, OR",3.5,ANALOG,DISTANT ROADS,CORE,NETWORK,SAT 12:30PM,13,0,30,13,16,"Distant Roads embraces the spirit of adventure, discovery and freedom of RV ownership. Viewers share in the personal experiences of the show's hosts as they travel through the featured regions. They reveal in depth the cultural and historical perspective of the region while pointing out the geography, geology and other educational details of the various destinations. The program's health segments encourage viewers to exercise and stay healthy as they travel to educational and entertainment venues. This empowers audiences of all ages to pursue their dream to completion through the spirit of adventure, discovery and freedom that our society encourages. Each segment of Distant Roads delivers and educational and informational message that supports current social, intellectual and emotional aspects of children ages 13 and up. Attributes and advice emphasized by the hosts and their guests instill a grounded balance of priorities, commitment and perseverance children can apply to their lives.",99,N/A,N/A,N/A
2006,KPXG,i INDEPENDENT TELEVISION,"PORTLAND, OR",3,ANALOG,VEGGIE TALES E/I,CORE,NETWORK,FRI 3PM,13,0,30,3,6,"Veggie Tales is a series of stories narrated by animated vegetables, Bob the Tomato and Larry the Cucumber, that teach life lessons through wit and humor. Each episode contains one or two short animated stories that illustrate important values to children in an entertaining way. Stories are interrupted with silly songs, usually sung by the Larry the Cucumber, that contain wacky lyrics in a catchy tune. Each episode end with Bob and Larry reinforcing the lesson learned through the stories.",99,N/A,N/A,N/A
2006,KPXG,i INDEPENDENT TELEVISION,"PORTLAND, OR",3,ANALOG,DRAGON E/I,CORE,NETWORK,FRI 3:30PM,13,0,30,3,6,"Dragon is a cheerful, lovable, and insatiable curious blue dragon who lives in a colorful little house that welcomes all his friends and anyone else who needs comfort or advice. Everyday Dragon faces a new problem that needs to be solved, and he does it in his unique Dragon-like way. If he can't get it right the first time, he keeps trying until he does.",99,N/A,N/A,N/A
2006,KPXG,i INDEPENDENT TELEVISION,"PORTLAND, OR",3,ANALOG,3-2-1 PENGUINS AND LARRYBOY E/I,CORE,NETWORK,FRI 4PM,13,0,30,3,6,"This program draws upon characters from two stories, using both long-and short-form material involving these characters to provide socio-emotional messages to children. 3-2-1 PENGUINS! features two children, Jason and Michelle, whose vacation at their grandmother’s cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. LARRYBOY STORIES is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through his adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded with in the story.",99,N/A,N/A,N/A
2006,KPXG,i INDEPENDENT TELEVISION,"PORTLAND, OR",3,ANALOG,BABAR E/I,CORE,NETWORK,FRI 4:30PM,13,0,30,3,6,"Babar is a young elephant who returns to the jungle where he builds the city of Celesteville and is crowned king of the elephants. A dedicated ruler and father, Babar and his family experience many challenges as they journey through life, and they learn to rise above them through strength and optimism.",99,N/A,N/A,N/A
2006,KPXG,i INDEPENDENT TELEVISION,"PORTLAND, OR",3,ANALOG,JANE AND THE DRAGON E/I,CORE,NETWORK,FRI 5PM,13,0,30,3,6,"Jane And The Dragon is a coming of age story about a middle-class, medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the King's Guard instead. Accompanied by her best friend, a giant green Dragon who lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges Jane encounters and the process she goes through to find the solutions for them.",99,N/A,N/A,N/A
2006,KPXG,i INDEPENDENT TELEVISION,"PORTLAND, OR",3,ANALOG,JACOB TWO-TWO E/I,CORE,NETWORK,FRI 5:30PM,13,0,30,3,6,"Jacob Two-Two is a very little boy with a big heart. As the youngest member of a large family, Jacob has to say things twice so he can be heard. He looks up to his siblings, but tends to be ignored or bullied by them when he tries to partake in their activities. Still, there are those who notice him when he inadvertently lands himself in adventures that involve mysterious neighbors, international spies, and villains that come in all shapes and sizes. Often accompanied by his closest pals, Buford and Renee, Jacob Two-Two finds innovative ways to get himself and others out of hot water as he tumbles through a series of exciting adventures with honesty, integrity, and a whole lot of determination.",99,N/A,N/A,N/A
2006,KRCW-TV,THE CW NETWORK,"PORTLAND, OR",4.5,ANALOG,KRYPTO THE SUPERDOG,CORE,NETWORK,SAT 7 & 7:30AM,26,0,30,4,6,"“Krypto the Superdog” is intended to acquaint youngsters with the meaning of heroism and to inspire them to act proactively, righteously, and heroically in their own lives. On the surface, Krypto appears to be a normal, loyal, and fun-loving mutt. He is a playful companion to his young master, Kevin; and an integral member of a distinctive community of neighborhood pets. In this way, Krypto’s character and everyday life mirrors that of his original master, Superman’s Clark Kent alter ego. But just as with Superman, beneath Krypto’s “mild mannered” appearance lies an array of amazing powers, drive and heart. The series’ educational objectives are: to teach viewers the value and importance of heroism, involving empathy for the plight of others, initiative, independence and courage; to assist viewers to learn to act effectively and judiciously in a range of situations – being prepared for eventualities, setting priorities, employing clear thinking and rational judgment, and taking tasks through completion; to aid viewers to develop positive personal and pro-social qualities, including self-esteem, perseverance, cooperation and leadership; and to spark and broaden viewers’ maturing sense of humor in order to aid intellectual development, enhance resilience , and help them to see the fun of new learning.",99,N/A,N/A,N/A
2006,KRCW-TV,THE CW NETWORK,"PORTLAND, OR",4.5,ANALOG,LIBERTY'S KIDS,CORE,SYNDICATED,WED 7:30AM & THUR/FRI 7AM,39,0,30,7,12,"Liberty's Kids is designed to enable viewers to experience, in fresh and exciting ways, the extraordinary period of 1773 to 1789 in American history, as the thirteen colonies, led by a group of courageous and brilliant individuals fought for freedom from Britain and established a new nation. It uses powerful storytelling to address three primary educational goals: 1) To introduce young people to an extensive cast of remarkable historical figures, from Ben Franklin to Phillis Wheatley, and to enable them to understand the incredible sacrifices these individuals made to help found the United States. 2) To guide young people through the entire sequence of amazing events that led to the creation of a new nation, from the homes of ordinary Americans and the meeting halls from Virginia to Massachusetts to the numerous battlefields in the colonies and the royal courts of France and England. 3) To help young people understand the importance of key philosophical, social and political issues at the heart of the American Revolution by setting those issues in actual historical contexts, by having individuals such as Jefferson and Paine explain these issues and by seeing the impact of these issues on the lives of ordinary citizens.",99,N/A,N/A,N/A
2006,KRCW-TV,THE CW NETWORK,"PORTLAND, OR",4.5,ANALOG,ANIMAL RESCUE,CORE,SYNDICATED,THUR 7:30AM,13,0,30,9,16,"This half-hour program educates young viewers about animals, their habitats, development and behavior, as well as, promoting awareness of important environmental issues. It demonstrates compassion for all living creatures while providing information on medical rehabilitation treatment.",99,N/A,N/A,N/A
2006,KRCW-TV,THE CW NETWORK,"PORTLAND, OR",4.5,ANALOG,STRAWBERRY SHORTCAKE,CORE,SYNDICATED,MON 7AM,13,0,30,3,6,"“Strawberry Shortcake” uses the highly popular characters who populate Strawberry Land to model pro-social beliefs and behaviors to young children. As Strawberry and her friends explore the richly-imagined world of Strawberry Land they discover adventure, delight, fantasy, whimsy, humor, excitement, and music. And they encounter problems. The interaction among Strawberry and her friends as they explore their world and deal with the problems inherent in their adventures offers a natural opportunity to present (as opposed to preach) pro-social beliefs, values, and behaviors. Strawberry Shortcake is a natural leader. She hosts the series and tells the stories. Most importantly, she is an ideal role model. And just as important as Strawberry’s many positive qualities, she is surrounded by a small circle of friends, most of whom share her values, but not necessarily her ability to take the broader view – to see beyond their own self-interest. As Strawberry helps them broaden their views, young viewers learn a wide array of positive values and actions.",99,N/A,N/A,N/A
2006,KRCW-TV,THE CW NETWORK,"PORTLAND, OR",4.5,ANALOG,THE LITTLES,CORE,SYNDICATED,TUES/WED 7AM,26,0,30,5,9,"This series focuses on one particular family of Littles - Grandpa, Mom and Dad, Dinky, and the two youngest: Tom and Lucy. In their quest to become productive adults, the Littles and their friend Henry face the same kinds of problems that young children face every day - issues of friendship, jealousy, honesty, prejudice, consideration for others, kindness, responsibility, risk-taking ... and more. Each episode of the Littles focuses on one such issue, presenting it in explicit, concrete terms. And young, attractive characters with whom children can identify carry out these actions, they serve as excellent role models for young viewers. Younger and older children, boys and girls, loners and social butterflies...all can find a character with whom to identify and from whom to learn. And last but far from least, the character of Grandpa, a wise, experienced, older Little who clearly loves and cares for the Little kids, functions as the kind of non-threatening, non-didactic teacher to whom children respond. He frequently articulates the lesson inherent in the action as he interacts with and advises the Little children. He is the best kind of teacher. The exciting adventures of the Littles and the suspense generated by their frequent narrow escapes from Dr Hunter are designed to capture and hold young viewers' attention. The explicitness with which each lesson is articulated and role models with whom children can identify are designed to ensure that children note and understand the embedded pro-social content as they derive delight from the action.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,SUPER BOOK,CORE,SYNDICATED,MON-THUR 10AM; SAT 8AM,65,0,30,5,10,"Super Book is an anitated series that teaches history by portraying Biblical figures and events. Children are taught forgiveness, love, obedience to authority, and how to over come trial and adversity.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,FLYING HOUSE,CORE,SYNDICATED,MON-THUR 10:30AM,52,0,30,4,8,"Flying House is an animated series that teaches history by portraying Biblical events and people as a couple of kids and a robot go through a time maching to visit these historical events. Intheir encounters, they are taught good core values.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,LATINO SUPERBOOK,CORE,SYNDICATED,MON 2PM,13,0,30,5,10,Latino Superbook is the Spanish language version of Super Book; program # 1.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,NANA PUDDIN',CORE,NETWORK,TUES/FRI 2:30PM,21,4,30,5,10,"Nana Puddin teaches kids basic core values such as being kind, accepting others, honesty etc. It is cleverly done using a variety of actors, singers and ventriloquists.",0,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,BLACK BUFFALO'S POW WOW,CORE,SYNDICATED,WED 2PM,13,0,30,6,12,"Black Buffalo, who is a genuine Native American, teaches kids good morals, Biblical values, and good character traits from an Indian Longhouse.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,GINA D'S KIDS CLUB,CORE,SYNDICATED,THUR 2PM,13,0,30,3,6,"Gina D is a lady with an imaginary clubhouse that teaches preschoolers honesty, loyalty, the love of others, and how not to fear things etc.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,JUST KIDS,CORE,NETWORK,FRI 3PM,13,0,30,5,10,"Just Kids teaches values, patience, helping others, good nutrition, etc. using a variety of methods such as puppets, ventriloquism, and on location shoots.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,ODYSSEY,CORE,NETWORK,SAT 7:30AM; MON 2:30PM,21,5,30,3,10,Odyssey is a cartoon-style program that teaches core values to young children which is produced by Focus On The Family.,0,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,THE LOGAN SHOW,CORE,NETWORK,SAT 8PM,13,0,30,10,16,Logan Seculow uses music and humor to reach teens with core values.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,WORSHIP FOR KIDS,CORE,NETWORK,SAT 10:30AM; TUES 4:30PM,26,0,30,3,12,"Through a number of well-done segments, Worship For Kids teaches kids about loving others, Biblical values, and respect. It uses music, and a qoo segment.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,SONSHINY DAY,CORE,NETWORK,SAT 10AM; TUES 4PM,26,0,30,2,7,Sonshiny Day uses music and skits to teach young children core good values.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,SUNSHINE FACTORY,CORE,NETWORK,SAT 9:30AM; TUES 3:30PM,26,0,30,5,9,Sunshine Factory uses a fix-it factory to teach kids basic good values.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,JOY JUNCTION,CORE,SYNDICATED,MON 3 & 3:30PM; FRI 2PM,39,0,30,2,7,Joy Junction teaches children how to say and do the right things. It uses an old Western set with music and art segments.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,BECKY'S BARN,CORE,NETWORK,SAT 9AM; TUES 3PM,26,0,30,2,7,"Becky's uses a cow and a barn to teach counting, the alphabet, and core children's values.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,ONE CUBED,CORE,NETWORK,SAT 9PM,13,0,30,12,16,Christian rock hammers core values into teens.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,MARY LOU RETTON'S FLIP FLOP SHOP,CORE,NETWORK,THUR 2:30PM; SAT 7AM,26,0,30,4,10,Former Olympic gymnist Mary Lou Retton hosts this livey children's program originally done for PBS teaching core values to young people.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,LITTLE IGUANA,CORE,NETWORK,WED 2:30PM,11,2,30,3,10,This program uses a delightful iguana to teach core values and good morals.,0,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,TRUTHQUEST CA,CORE,NETWORK,SAT 7:30PM,13,0,30,10,16,A group of teens seek truth about life in this Christian reality show.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,THE ZONE,CORE,NETWORK,SAT 8:30PM,13,0,30,12,16,This is a hard-hitting youth program that addresses issues that teens need to hear about.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,HANDS ON CRAFTS FOR KIDS,CORE,NETWORK,THUR 12:30PM,13,0,30,10,16,"This program seeks to show teens how to lead productive, happy lives through crafts and sewing.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,ULTIMATE CHOICE,CORE,NETWORK,SAT 7PM,13,0,30,12,16,"This program uses music, drama and teaching to demonstrate to teens that they have to make the ultimate choice for Jesus Christ.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,GOSPEL BILL,CORE,SYNDICATED,TUES 1:30PM; THURS 3:30PM; SAT 8:30AM,39,0,30,4,10,Gospel Bill is a sheriff who always catches the bad guy and teaches young people many moral values at the same time.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,MOODY CLASSIC SCIENCE VIDEOS,CORE,SYNDICATED,WED 3PM; SAT 8AM,26,0,30,4,12,These are the original Moody programs from the 50s and the 60s which teach values and morals to young people as well today as they did did fifty years ago,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,ENOCH,CORE,SYNDICATED,WED 3:30PM,13,0,30,3,6,This program uses a variety of old video techniques to teach young people science and moragl.,13,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,JUST THE FACTS,NON-CORE,NETWORK,SAT 10:30PM,13,0,30,6,16,Host Rod Hembree teaches youth through a variety of way-out methods to gain good core values.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,ONE CUBED,NON-CORE,SYNDICATED,SUN 10:30PM,13,0,30,12,16,Music videos are used to reach teens with good core values.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,THIS GENERATION,NON-CORE,NETWORK,SUN 11:30PM,13,0,30,12,16,This program uses music videos and drama to reach teens with good character values.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,STUDIO 8:28,NON-CORE,NETWORK,SUN 11PM,13,0,30,10,16,Former youth pastor Al Dennison reaches teens with this hard-hitting youth-oriented program.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,IN YOUR FACE,NON-CORE,NETWORK,MON 12AM,13,0,30,8,16,In Your Face is a hard-hitting youth program that teaches important life lessons to teens.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,BUZZ & POPPY,NON-CORE,NETWORK,SAT 4AM,13,0,30,4,12,Buzz & Poppy are two loveable characters that teach loving others and core values and safety to kids.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,NANA PUDDIN',NON-CORE,NETWORK,SAT 6:30AM,13,0,30,5,10,(See Core Program #4 above),99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,VIEW FROM THE ZOO,NON-CORE,NETWORK,SAT 6AM,13,0,30,4,8,This program uses animals to teach core values to kids.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,LIL' IGUANA,NON-CORE,NETWORK,SAT 5:30AM,13,0,30,3,6,A cute iguana is utilized to teach kids core values and safety.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,ACQUIRE THE FIRE,NON-CORE,NETWORK,SAT 11:30PM,13,0,30,8,16,"Acquire The Fire uses a variety of teaching methods including preaching, drama, skits, and discussions to communicate core values to teens.",99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,TRUTH QUEST,NON-CORE,NETWORK,SAT 11PM,13,0,30,8,16,Truth Quest uses music videos and drama to reach teens.,99,N/A,N/A,N/A
2006,KRHP-LP,FAMILY NET; WORSHIP,"PORTLAND, OR",22.5,ANALOG,THE LOGAN SHOW,NON-CORE,NETWORK,SAT 10PM,13,0,30,8,16,N/A,99,N/A,N/A,N/A
